Time,RESP,PLETH
31545.000000,0.534146,0.886590
31546.000000,0.478050,0.890686
31547.000000,0.584979,0.776871
31548.000000,0.628180,0.781429
31549.000000,0.513445,0.760315
31550.000000,0.644267,0.667500
31551.000000,0.596788,0.690307
31552.000000,0.640794,0.592734
31553.000000,0.723900,0.521710
31554.000000,0.616880,0.512115
31555.000000,0.600845,0.447140
31556.000000,0.671798,0.448476
31557.000000,0.645849,0.336673
31558.000000,0.697208,0.316007
31559.000000,0.740408,0.270414
31560.000000,0.806816,0.286233
31561.000000,0.714149,0.245772
31562.000000,0.773092,0.170229
31563.000000,0.743636,0.154973
31564.000000,0.692198,0.171934
31565.000000,0.747888,0.110854
31566.000000,0.742160,0.099938
31567.000000,0.820581,0.072236
31568.000000,0.790257,0.003790
31569.000000,0.799310,-0.059531
31570.000000,0.646602,-0.050831
31571.000000,0.815395,-0.063606
31572.000000,0.716550,-0.107254
31573.000000,0.911741,-0.153426
31574.000000,0.768511,-0.193583
31575.000000,0.741279,-0.238727
31576.000000,0.747124,-0.287167
31577.000000,0.827912,-0.324484
31578.000000,0.800346,-0.391003
31579.000000,0.867019,-0.404416
31580.000000,0.894011,-0.444254
31581.000000,0.836187,-0.530723
31582.000000,0.838458,-0.505118
31583.000000,0.846780,-0.606578
31584.000000,0.882015,-0.632752
31585.000000,0.845378,-0.668853
31586.000000,0.814308,-0.655411
31587.000000,0.785232,-0.743506
31588.000000,0.908215,-0.822625
31589.000000,0.910659,-0.848806
31590.000000,0.915632,-0.858018
31591.000000,0.990326,-0.859354
31592.000000,0.884672,-0.949323
31593.000000,0.870167,-0.978106
31594.000000,0.853932,-0.992700
31595.000000,1.074962,-0.941157
31596.000000,0.961078,-0.972162
31597.000000,1.004473,-0.927772
31598.000000,1.038768,-0.914855
31599.000000,0.941955,-0.937135
31600.000000,0.871571,-0.900709
31601.000000,0.952865,-0.843237
31602.000000,0.867910,-0.863707
31603.000000,0.983916,-0.841690
31604.000000,0.922079,-0.751595
31605.000000,0.956629,-0.685214
31606.000000,1.028103,-0.604424
31607.000000,1.013125,-0.540136
31608.000000,1.045739,-0.423517
31609.000000,1.031190,-0.308116
31610.000000,0.908468,-0.356423
31611.000000,1.018859,-0.172648
31612.000000,0.939150,-0.117757
31613.000000,1.021518,0.013987
31614.000000,0.971407,0.055920
31615.000000,0.998696,0.186250
31616.000000,1.011903,0.246993
31617.000000,0.878932,0.370922
31618.000000,1.072774,0.506360
31619.000000,0.943734,0.612428
31620.000000,0.981328,0.647517
31621.000000,0.954152,0.722899
31622.000000,0.966606,0.779847
31623.000000,0.960011,0.897832
31624.000000,1.072731,0.971947
31625.000000,0.980196,1.013275
31626.000000,0.965902,1.048371
31627.000000,0.965166,1.087626
31628.000000,0.959029,1.137891
31629.000000,1.077681,1.129237
31630.000000,0.966776,1.188374
31631.000000,0.986075,1.259396
31632.000000,0.999250,1.276525
31633.000000,0.914860,1.272326
31634.000000,1.036025,1.241468
31635.000000,0.954098,1.247208
31636.000000,1.021920,1.223540
31637.000000,1.067131,1.151921
31638.000000,0.985170,1.196721
31639.000000,0.905765,1.126222
31640.000000,0.924229,1.128180
31641.000000,0.967192,1.073864
31642.000000,1.057946,1.042750
31643.000000,1.011891,1.018426
31644.000000,0.915320,0.965965
31645.000000,1.033699,0.906347
31646.000000,0.889615,0.828648
31647.000000,0.930005,0.853322
31648.000000,0.964896,0.806794
31649.000000,0.945904,0.722297
31650.000000,0.890994,0.683814
31651.000000,0.921048,0.643374
31652.000000,0.927689,0.564889
31653.000000,0.976630,0.506693
31654.000000,0.898145,0.541059
31655.000000,1.010201,0.494531
31656.000000,0.943012,0.452763
31657.000000,0.900312,0.373665
31658.000000,0.904596,0.299781
31659.000000,0.906109,0.305267
31660.000000,0.882737,0.279627
31661.000000,0.907905,0.225809
31662.000000,0.877738,0.239824
31663.000000,0.861119,0.150675
31664.000000,0.883534,0.154348
31665.000000,0.875538,0.106005
31666.000000,0.960533,0.080205
31667.000000,0.833088,0.078309
31668.000000,0.885561,-0.023051
31669.000000,0.844861,-0.058216
31670.000000,0.788309,-0.051836
31671.000000,0.829868,-0.179314
31672.000000,0.825334,-0.131424
31673.000000,0.898207,-0.197676
31674.000000,0.823987,-0.196419
31675.000000,0.833026,-0.291695
31676.000000,0.728143,-0.325320
31677.000000,0.745176,-0.383262
31678.000000,0.797346,-0.377786
31679.000000,0.813885,-0.498646
31680.000000,0.826562,-0.452006
31681.000000,0.797124,-0.524092
31682.000000,0.720913,-0.645438
31683.000000,0.763824,-0.633149
31684.000000,0.738378,-0.677119
31685.000000,0.775872,-0.792277
31686.000000,0.766858,-0.726542
31687.000000,0.775415,-0.842291
31688.000000,0.660038,-0.857964
31689.000000,0.652287,-0.867635
31690.000000,0.778233,-0.910802
31691.000000,0.613186,-0.933674
31692.000000,0.702293,-0.995630
31693.000000,0.630211,-0.960930
31694.000000,0.679344,-1.025777
31695.000000,0.672335,-1.026291
31696.000000,0.623405,-1.013615
31697.000000,0.530944,-1.046626
31698.000000,0.556150,-0.929012
31699.000000,0.563333,-0.971306
31700.000000,0.533476,-0.851586
31701.000000,0.585770,-0.899469
31702.000000,0.573197,-0.761841
31703.000000,0.590855,-0.801226
31704.000000,0.486265,-0.741737
31705.000000,0.508289,-0.676409
31706.000000,0.512051,-0.535347
31707.000000,0.493171,-0.516845
31708.000000,0.491490,-0.400183
31709.000000,0.477644,-0.329590
31710.000000,0.480859,-0.215768
31711.000000,0.551685,-0.210851
31712.000000,0.491307,-0.093100
31713.000000,0.452623,0.056793
31714.000000,0.439402,0.132128
31715.000000,0.336952,0.237112
31716.000000,0.414078,0.331686
31717.000000,0.394615,0.343128
31718.000000,0.354893,0.469293
31719.000000,0.338605,0.581169
31720.000000,0.274151,0.662468
31721.000000,0.312528,0.709871
31722.000000,0.270849,0.749080
31723.000000,0.320194,0.818192
31724.000000,0.283102,0.899775
31725.000000,0.355820,0.981080
31726.000000,0.295019,1.036313
31727.000000,0.317603,1.048716
31728.000000,0.310897,1.147708
31729.000000,0.239090,1.073423
31730.000000,0.255307,1.118309
31731.000000,0.222337,1.139504
31732.000000,0.178270,1.131068
31733.000000,0.197732,1.141423
31734.000000,0.196503,1.105232
31735.000000,0.246509,1.100541
31736.000000,0.152900,1.062079
31737.000000,0.176751,1.079849
31738.000000,0.137738,1.027741
31739.000000,0.082866,1.000739
31740.000000,0.090946,0.944083
31741.000000,0.163002,0.884055
31742.000000,0.142605,0.880117
31743.000000,-0.006551,0.815643
31744.000000,0.065889,0.789653
31745.000000,-0.025762,0.723188
31746.000000,0.090711,0.625642
31747.000000,0.024750,0.635486
31748.000000,0.054995,0.601631
31749.000000,0.033658,0.538072
31750.000000,0.004460,0.468027
31751.000000,0.065494,0.465987
31752.000000,-0.052086,0.387885
31753.000000,-0.022636,0.271469
31754.000000,-0.046481,0.317553
31755.000000,-0.113998,0.239447
31756.000000,-0.008145,0.181929
31757.000000,-0.007194,0.178089
31758.000000,-0.201603,0.216333
31759.000000,-0.016406,0.047985
31760.000000,-0.131209,0.043384
31761.000000,-0.220050,0.064433
31762.000000,-0.189259,0.026815
31763.000000,-0.144331,-0.017731
31764.000000,-0.164955,-0.051573
31765.000000,-0.211219,-0.098735
31766.000000,-0.191637,-0.130535
31767.000000,-0.128524,-0.154053
31768.000000,-0.326434,-0.140451
31769.000000,-0.308910,-0.247784
31770.000000,-0.242021,-0.304164
31771.000000,-0.218014,-0.322676
31772.000000,-0.314180,-0.376613
31773.000000,-0.366272,-0.468892
31774.000000,-0.327072,-0.451667
31775.000000,-0.325967,-0.501004
31776.000000,-0.308864,-0.546775
31777.000000,-0.427594,-0.598904
31778.000000,-0.356955,-0.666201
31779.000000,-0.347929,-0.666241
31780.000000,-0.328082,-0.752174
31781.000000,-0.427203,-0.790419
31782.000000,-0.396939,-0.831435
31783.000000,-0.399593,-0.868364
31784.000000,-0.378636,-0.881844
31785.000000,-0.376371,-0.983933
31786.000000,-0.437863,-1.024756
31787.000000,-0.477671,-1.074221
31788.000000,-0.448223,-1.057523
31789.000000,-0.540689,-1.111230
31790.000000,-0.451126,-1.101636
31791.000000,-0.517029,-1.122904
31792.000000,-0.560485,-1.165299
31793.000000,-0.572248,-1.161992
31794.000000,-0.519312,-1.163622
31795.000000,-0.612456,-1.138702
31796.000000,-0.457783,-1.120523
31797.000000,-0.674294,-1.117788
31798.000000,-0.628461,-1.092324
31799.000000,-0.540107,-1.110776
31800.000000,-0.580296,-1.092179
31801.000000,-0.609776,-0.984510
31802.000000,-0.653437,-0.945686
31803.000000,-0.646501,-0.900267
31804.000000,-0.636491,-0.792853
31805.000000,-0.676470,-0.750332
31806.000000,-0.699702,-0.752591
31807.000000,-0.710083,-0.540802
31808.000000,-0.670659,-0.497071
31809.000000,-0.664186,-0.408676
31810.000000,-0.687118,-0.365543
31811.000000,-0.634483,-0.218624
31812.000000,-0.710166,-0.117642
31813.000000,-0.792263,0.004743
31814.000000,-0.734171,0.039371
31815.000000,-0.741220,0.176969
31816.000000,-0.703863,0.254360
31817.000000,-0.780039,0.358988
31818.000000,-0.726209,0.426626
31819.000000,-0.796200,0.533510
31820.000000,-0.693704,0.568846
31821.000000,-0.798660,0.607476
31822.000000,-0.778754,0.711275
31823.000000,-0.806814,0.769702
31824.000000,-0.669254,0.817104
31825.000000,-0.827667,0.809761
31826.000000,-0.855139,0.859296
31827.000000,-0.809807,0.924859
31828.000000,-0.836157,0.989504
31829.000000,-0.749585,0.898351
31830.000000,-0.868994,0.961875
31831.000000,-0.846081,0.970456
31832.000000,-0.875810,0.963487
31833.000000,-0.904173,0.918465
31834.000000,-0.809319,0.961830
31835.000000,-0.882007,0.912809
31836.000000,-0.837375,0.884016
31837.000000,-0.888302,0.884005
31838.000000,-0.912150,0.797772
31839.000000,-0.818416,0.746493
31840.000000,-0.892043,0.753192
31841.000000,-0.848661,0.730944
31842.000000,-0.898438,0.654129
31843.000000,-0.942729,0.549496
31844.000000,-0.926706,0.538224
31845.000000,-0.949665,0.512733
31846.000000,-0.981617,0.484417
31847.000000,-1.005635,0.450972
31848.000000,-0.976979,0.415446
31849.000000,-0.905201,0.388925
31850.000000,-0.925583,0.260198
31851.000000,-1.014460,0.217417
31852.000000,-1.004696,0.259742
31853.000000,-1.044667,0.155370
31854.000000,-0.989389,0.109545
31855.000000,-0.967784,0.038350
31856.000000,-1.040747,0.086134
31857.000000,-0.933299,0.071474
31858.000000,-0.946259,-0.004814
31859.000000,-1.032534,-0.093492
31860.000000,-1.035332,-0.096563
31861.000000,-0.951854,-0.139890
31862.000000,-0.808866,-0.140795
31863.000000,-0.969483,-0.221756
31864.000000,-0.953866,-0.202593
31865.000000,-0.992924,-0.277609
31866.000000,-0.905139,-0.274491
31867.000000,-0.931239,-0.337884
31868.000000,-0.984809,-0.409572
31869.000000,-0.973576,-0.414465
31870.000000,-0.971421,-0.507936
31871.000000,-0.989330,-0.501936
31872.000000,-0.953225,-0.508225
31873.000000,-0.989173,-0.575894
31874.000000,-1.042257,-0.607647
31875.000000,-0.988490,-0.661795
31876.000000,-1.001208,-0.677697
31877.000000,-1.009961,-0.799168
31878.000000,-1.045005,-0.773725
31879.000000,-1.009910,-0.912741
31880.000000,-1.092510,-0.882584
31881.000000,-1.050484,-0.951794
31882.000000,-1.053179,-0.958870
31883.000000,-1.032623,-1.011142
31884.000000,-0.992934,-1.061603
31885.000000,-1.124197,-1.100897
31886.000000,-0.892076,-1.115472
31887.000000,-0.921463,-1.161406
31888.000000,-0.956421,-1.194469
31889.000000,-1.067060,-1.240052
31890.000000,-0.956683,-1.243674
31891.000000,-0.975345,-1.214280
31892.000000,-0.965377,-1.220427
31893.000000,-1.039258,-1.265597
31894.000000,-0.952117,-1.276961
31895.000000,-0.942710,-1.217335
31896.000000,-0.950840,-1.175984
31897.000000,-0.933043,-1.128962
31898.000000,-0.950329,-1.134432
31899.000000,-0.945970,-1.095316
31900.000000,-0.889689,-1.065225
31901.000000,-0.969817,-0.903546
31902.000000,-0.943609,-0.910778
31903.000000,-0.967456,-0.867277
31904.000000,-0.999276,-0.748329
31905.000000,-1.028688,-0.692928
31906.000000,-0.771844,-0.562279
31907.000000,-0.920421,-0.485985
31908.000000,-0.924693,-0.425434
31909.000000,-0.916855,-0.376672
31910.000000,-0.916690,-0.207223
31911.000000,-0.866874,-0.156824
31912.000000,-0.833965,-0.051683
31913.000000,-0.864003,0.083522
31914.000000,-0.889314,0.182212
31915.000000,-0.763153,0.241551
31916.000000,-0.897178,0.342592
31917.000000,-0.966535,0.397432
31918.000000,-0.865094,0.511626
31919.000000,-0.847144,0.542255
31920.000000,-0.860549,0.677813
31921.000000,-0.844664,0.735933
31922.000000,-0.895075,0.789174
31923.000000,-0.831164,0.813069
31924.000000,-0.874458,0.909877
31925.000000,-0.746959,0.885715
31926.000000,-0.804911,0.978005
31927.000000,-0.691048,1.000478
31928.000000,-0.780372,0.981239
31929.000000,-0.838937,0.968783
31930.000000,-0.767865,1.015696
31931.000000,-0.689438,0.985844
31932.000000,-0.747121,0.997907
31933.000000,-0.728104,0.977423
31934.000000,-0.714258,0.922308
31935.000000,-0.721155,0.908413
31936.000000,-0.760129,0.875945
31937.000000,-0.635116,0.828979
31938.000000,-0.732728,0.770239
31939.000000,-0.759260,0.771419
31940.000000,-0.641246,0.726115
31941.000000,-0.682981,0.641474
31942.000000,-0.692691,0.621898
31943.000000,-0.633899,0.598128
31944.000000,-0.602496,0.558552
31945.000000,-0.612047,0.502580
31946.000000,-0.552716,0.474849
31947.000000,-0.577187,0.403536
31948.000000,-0.659182,0.377709
31949.000000,-0.547861,0.320572
31950.000000,-0.609615,0.297199
31951.000000,-0.557472,0.225607
31952.000000,-0.558022,0.185805
31953.000000,-0.489659,0.170842
31954.000000,-0.482558,0.119173
31955.000000,-0.506529,0.082833
31956.000000,-0.552730,0.073360
31957.000000,-0.588973,0.001014
31958.000000,-0.437499,-0.010573
31959.000000,-0.438167,-0.088624
31960.000000,-0.426334,-0.095471
31961.000000,-0.426216,-0.100211
31962.000000,-0.478224,-0.168993
31963.000000,-0.382821,-0.115165
31964.000000,-0.508870,-0.156692
31965.000000,-0.436680,-0.209691
31966.000000,-0.500506,-0.286885
31967.000000,-0.330181,-0.268707
31968.000000,-0.378997,-0.305545
31969.000000,-0.318008,-0.369195
31970.000000,-0.369426,-0.444567
31971.000000,-0.351106,-0.462171
31972.000000,-0.314501,-0.495289
31973.000000,-0.334206,-0.529879
31974.000000,-0.348398,-0.617382
31975.000000,-0.268336,-0.660753
31976.000000,-0.225458,-0.694560
31977.000000,-0.338743,-0.770825
31978.000000,-0.292133,-0.773389
31979.000000,-0.213141,-0.801733
31980.000000,-0.209333,-0.839225
31981.000000,-0.246023,-0.911060
31982.000000,-0.217636,-0.947210
31983.000000,-0.305427,-0.938639
31984.000000,-0.215546,-1.037103
31985.000000,-0.205205,-1.029280
31986.000000,-0.236183,-1.085729
31987.000000,-0.119078,-1.114374
31988.000000,-0.166425,-1.048978
31989.000000,-0.095878,-1.107875
31990.000000,-0.176170,-1.127433
31991.000000,-0.067288,-1.152694
31992.000000,-0.154718,-1.147577
31993.000000,-0.066110,-1.106670
31994.000000,-0.006764,-1.049022
31995.000000,-0.067607,-1.057586
31996.000000,-0.068913,-0.967564
31997.000000,-0.064138,-0.963137
31998.000000,-0.058403,-0.934949
31999.000000,0.007536,-0.838336
32000.000000,0.016872,-0.793017
32001.000000,0.020560,-0.755012
32002.000000,0.024957,-0.657163
32003.000000,0.101417,-0.591556
32004.000000,0.057138,-0.457988
32005.000000,0.071740,-0.392838
32006.000000,0.102238,-0.308139
32007.000000,0.138542,-0.231979
32008.000000,0.117808,-0.098067
32009.000000,0.121149,-0.040462
32010.000000,0.088991,0.066448
32011.000000,0.225878,0.148408
32012.000000,0.122163,0.245367
32013.000000,0.138504,0.300489
32014.000000,0.176961,0.466710
32015.000000,0.181920,0.498247
32016.000000,0.236642,0.609527
32017.000000,0.279819,0.692279
32018.000000,0.147080,0.752812
32019.000000,0.202695,0.850877
32020.000000,0.209741,0.916600
32021.000000,0.287114,0.963370
32022.000000,0.276174,1.036712
32023.000000,0.332737,1.058589
32024.000000,0.271109,1.091599
32025.000000,0.410081,1.102746
32026.000000,0.250296,1.110971
32027.000000,0.308640,1.124818
32028.000000,0.344618,1.095813
32029.000000,0.386837,1.168330
32030.000000,0.366313,1.169217
32031.000000,0.479428,1.165161
32032.000000,0.331004,1.048546
32033.000000,0.439325,1.085675
32034.000000,0.424215,1.117493
32035.000000,0.399579,1.024267
32036.000000,0.387570,1.026767
32037.000000,0.486677,0.985024
32038.000000,0.460284,0.891863
32039.000000,0.427043,0.904812
32040.000000,0.459310,0.830160
32041.000000,0.533206,0.806761
32042.000000,0.466723,0.782833
32043.000000,0.438939,0.726657
32044.000000,0.615000,0.670122
32045.000000,0.479669,0.581516
32046.000000,0.541418,0.502763
32047.000000,0.616624,0.525150
32048.000000,0.581572,0.481439
32049.000000,0.542359,0.439429
32050.000000,0.563564,0.421054
32051.000000,0.568631,0.375386
32052.000000,0.676339,0.327503
32053.000000,0.568250,0.337192
32054.000000,0.665390,0.243377
32055.000000,0.666432,0.196592
32056.000000,0.659940,0.199485
32057.000000,0.595543,0.185350
32058.000000,0.605999,0.187693
32059.000000,0.735064,0.057958
32060.000000,0.662098,0.043313
32061.000000,0.682148,-0.057513
32062.000000,0.697377,0.013505
32063.000000,0.665694,-0.081290
32064.000000,0.737307,-0.034177
32065.000000,0.692306,-0.097044
32066.000000,0.727027,-0.149243
32067.000000,0.725096,-0.207422
32068.000000,0.744763,-0.157211
32069.000000,0.690087,-0.203116
32070.000000,0.796486,-0.299729
32071.000000,0.839555,-0.295923
32072.000000,0.753374,-0.318565
32073.000000,0.808795,-0.429727
32074.000000,0.832250,-0.466744
32075.000000,0.820092,-0.568592
32076.000000,0.762121,-0.561427
32077.000000,0.837966,-0.596506
32078.000000,0.778805,-0.604186
32079.000000,0.857572,-0.728066
32080.000000,0.873014,-0.779264
32081.000000,0.808456,-0.784752
32082.000000,0.875979,-0.828492
32083.000000,0.845778,-0.842234
32084.000000,0.816086,-0.915584
32085.000000,0.928107,-0.921985
32086.000000,0.983079,-0.939043
32087.000000,0.924537,-0.948901
32088.000000,0.991872,-0.955729
32089.000000,0.851294,-0.934580
32090.000000,0.955569,-0.948009
32091.000000,0.888389,-0.946387
32092.000000,0.920221,-0.926843
32093.000000,0.906288,-0.950368
32094.000000,0.911386,-0.853252
32095.000000,0.935051,-0.795679
32096.000000,0.929422,-0.752338
32097.000000,0.907860,-0.733576
32098.000000,0.978942,-0.715636
32099.000000,0.936022,-0.611404
32100.000000,0.955596,-0.562416
32101.000000,0.987608,-0.504923
32102.000000,0.958819,-0.429776
32103.000000,0.951123,-0.308511
32104.000000,0.972691,-0.284755
32105.000000,1.038455,-0.134466
32106.000000,0.965638,-0.088094
32107.000000,0.965788,0.048549
32108.000000,0.911227,0.160200
32109.000000,0.972896,0.213613
32110.000000,0.936073,0.275881
32111.000000,1.034360,0.411463
32112.000000,0.997972,0.509325
32113.000000,1.065317,0.561413
32114.000000,0.935317,0.648052
32115.000000,0.909480,0.773792
32116.000000,0.975142,0.848074
32117.000000,0.969245,0.910851
32118.000000,0.988115,0.966647
32119.000000,0.978670,0.992070
32120.000000,0.957533,1.046582
32121.000000,1.058645,1.153600
32122.000000,1.073302,1.171254
32123.000000,0.991771,1.240342
32124.000000,1.012759,1.234981
32125.000000,0.979126,1.221333
32126.000000,0.991629,1.239903
32127.000000,1.016197,1.203299
32128.000000,0.936930,1.243079
32129.000000,1.034042,1.246779
32130.000000,1.091934,1.280199
32131.000000,1.038762,1.192962
32132.000000,0.989517,1.152315
32133.000000,1.008252,1.121470
32134.000000,0.998201,1.108424
32135.000000,1.025744,1.073507
32136.000000,1.004839,1.043730
32137.000000,0.964472,1.014580
32138.000000,1.018276,0.940214
32139.000000,0.898467,0.867103
32140.000000,1.038885,0.798422
32141.000000,0.975649,0.774799
32142.000000,0.961437,0.731762
32143.000000,0.999408,0.698077
32144.000000,0.921790,0.640226
32145.000000,0.996435,0.558170
32146.000000,1.001395,0.574322
32147.000000,0.924785,0.535317
32148.000000,0.990822,0.483401
32149.000000,0.970819,0.446671
32150.000000,1.017835,0.417046
32151.000000,0.916489,0.354473
32152.000000,0.979308,0.336108
32153.000000,0.946603,0.307568
32154.000000,0.885904,0.243529
32155.000000,0.916888,0.238737
32156.000000,0.849028,0.214922
32157.000000,0.976603,0.124537
32158.000000,0.967002,0.167996
32159.000000,0.876385,0.105854
32160.000000,0.919397,0.066435
32161.000000,0.888592,0.035128
32162.000000,0.900927,0.002051
32163.000000,0.918804,-0.022749
32164.000000,0.802130,-0.078427
32165.000000,0.840874,-0.101208
32166.000000,0.878735,-0.175141
32167.000000,0.911418,-0.177937
32168.000000,0.859811,-0.242141
32169.000000,0.840298,-0.293753
32170.000000,0.818216,-0.329309
32171.000000,0.880094,-0.419890
32172.000000,0.786746,-0.462389
32173.000000,0.752647,-0.421937
32174.000000,0.877749,-0.524789
32175.000000,0.783082,-0.575608
32176.000000,0.767374,-0.622328
32177.000000,0.758326,-0.634733
32178.000000,0.851090,-0.710959
32179.000000,0.777966,-0.818860
32180.000000,0.796324,-0.786902
32181.000000,0.733116,-0.916386
32182.000000,0.871267,-0.877779
32183.000000,0.729533,-0.949538
32184.000000,0.717879,-0.832681
32185.000000,0.777554,-0.926132
32186.000000,0.699494,-1.006819
32187.000000,0.728898,-1.021665
32188.000000,0.707161,-0.955852
32189.000000,0.550198,-0.991447
32190.000000,0.734616,-0.947140
32191.000000,0.671920,-1.033045
32192.000000,0.667753,-0.959690
32193.000000,0.610568,-0.903429
32194.000000,0.723336,-0.845077
32195.000000,0.678823,-0.859832
32196.000000,0.635263,-0.800878
32197.000000,0.593833,-0.702803
32198.000000,0.587169,-0.659589
32199.000000,0.617123,-0.613432
32200.000000,0.554054,-0.543375
32201.000000,0.619105,-0.446473
32202.000000,0.566212,-0.322134
32203.000000,0.600909,-0.322823
32204.000000,0.615879,-0.228958
32205.000000,0.564110,-0.095905
32206.000000,0.506079,-0.018330
32207.000000,0.521330,0.122835
32208.000000,0.548566,0.196304
32209.000000,0.523418,0.202090
32210.000000,0.508551,0.355860
32211.000000,0.435473,0.468449
32212.000000,0.382244,0.530489
32213.000000,0.473970,0.621872
32214.000000,0.451068,0.690956
32215.000000,0.374563,0.724839
32216.000000,0.376851,0.823464
32217.000000,0.465258,0.877411
32218.000000,0.366897,0.952565
32219.000000,0.392911,0.965176
32220.000000,0.439964,1.019832
32221.000000,0.348569,1.089461
32222.000000,0.417964,1.074549
32223.000000,0.439539,1.140614
32224.000000,0.392769,1.123751
32225.000000,0.270505,1.155554
32226.000000,0.302020,1.153445
32227.000000,0.368184,1.146784
32228.000000,0.252259,1.160785
32229.000000,0.255272,1.097638
32230.000000,0.186559,1.162139
32231.000000,0.314336,1.100437
32232.000000,0.213199,1.055378
32233.000000,0.266993,0.933810
32234.000000,0.223171,0.872179
32235.000000,0.084108,0.918147
32236.000000,0.189325,0.856529
32237.000000,0.221076,0.805561
32238.000000,0.175875,0.773024
32239.000000,0.143383,0.712467
32240.000000,0.258311,0.681455
32241.000000,0.119223,0.592668
32242.000000,0.188208,0.539229
32243.000000,0.017658,0.534410
32244.000000,0.093763,0.480277
32245.000000,0.043481,0.435414
32246.000000,0.064758,0.405031
32247.000000,0.005596,0.338899
32248.000000,-0.003159,0.330251
32249.000000,-0.041143,0.254156
32250.000000,-0.028844,0.241229
32251.000000,-0.029606,0.217475
32252.000000,-0.003805,0.158669
32253.000000,-0.077650,0.091696
32254.000000,-0.028040,0.070447
32255.000000,0.023613,0.055525
32256.000000,-0.083600,0.020432
32257.000000,-0.139579,-0.059775
32258.000000,-0.107207,-0.059127
32259.000000,-0.073726,-0.046983
32260.000000,-0.139522,-0.123381
32261.000000,-0.142303,-0.142652
32262.000000,-0.154039,-0.181301
32263.000000,-0.136340,-0.252506
32264.000000,-0.178875,-0.337450
32265.000000,-0.181483,-0.286969
32266.000000,-0.197031,-0.357426
32267.000000,-0.322579,-0.367683
32268.000000,-0.202776,-0.459262
32269.000000,-0.299896,-0.521564
32270.000000,-0.299863,-0.491379
32271.000000,-0.238243,-0.578945
32272.000000,-0.333521,-0.677153
32273.000000,-0.345351,-0.704009
32274.000000,-0.284285,-0.722252
32275.000000,-0.343139,-0.798110
32276.000000,-0.270760,-0.840453
32277.000000,-0.316652,-0.919173
32278.000000,-0.379615,-0.929734
32279.000000,-0.376933,-0.973384
32280.000000,-0.354578,-0.951961
32281.000000,-0.458327,-1.042602
32282.000000,-0.392323,-1.031421
32283.000000,-0.386962,-1.063490
32284.000000,-0.424817,-1.094101
32285.000000,-0.446239,-1.140468
32286.000000,-0.420169,-1.150809
32287.000000,-0.473810,-1.166942
32288.000000,-0.487111,-1.133960
32289.000000,-0.505877,-1.174189
32290.000000,-0.494535,-1.144926
32291.000000,-0.520997,-1.136408
32292.000000,-0.387035,-1.061704
32293.000000,-0.551094,-1.041234
32294.000000,-0.516711,-1.037795
32295.000000,-0.506877,-1.039067
32296.000000,-0.591820,-0.873164
32297.000000,-0.534201,-0.819221
32298.000000,-0.501375,-0.789032
32299.000000,-0.595921,-0.728877
32300.000000,-0.584617,-0.658114
32301.000000,-0.652751,-0.566759
32302.000000,-0.621505,-0.443043
32303.000000,-0.677297,-0.363117
32304.000000,-0.666744,-0.294010
32305.000000,-0.613214,-0.177580
32306.000000,-0.649675,-0.105138
32307.000000,-0.665124,0.078591
32308.000000,-0.687195,0.068070
32309.000000,-0.678559,0.165880
32310.000000,-0.631124,0.269773
32311.000000,-0.700121,0.338152
32312.000000,-0.716424,0.425928
32313.000000,-0.756936,0.536525
32314.000000,-0.809836,0.540826
32315.000000,-0.638769,0.645334
32316.000000,-0.807519,0.671580
32317.000000,-0.766023,0.773050
32318.000000,-0.744136,0.830826
32319.000000,-0.657279,0.908347
32320.000000,-0.713769,0.859154
32321.000000,-0.791742,0.903554
32322.000000,-0.770872,0.900438
32323.000000,-0.802116,1.023129
32324.000000,-0.850175,0.987138
32325.000000,-0.790440,0.986877
32326.000000,-0.788754,0.988433
32327.000000,-0.760645,0.972152
32328.000000,-0.838353,0.934721
32329.000000,-0.842295,0.928292
32330.000000,-0.851960,0.955921
32331.000000,-0.865258,0.889584
32332.000000,-0.875287,0.818241
32333.000000,-0.903756,0.773870
32334.000000,-0.823759,0.772082
32335.000000,-0.901047,0.692342
32336.000000,-0.884300,0.633210
32337.000000,-0.899497,0.600258
32338.000000,-0.872984,0.526345
32339.000000,-0.889916,0.515849
32340.000000,-0.882359,0.498155
32341.000000,-0.844393,0.390437
32342.000000,-0.922608,0.385836
32343.000000,-0.922438,0.349602
32344.000000,-0.958602,0.263602
32345.000000,-0.884963,0.286206
32346.000000,-0.961070,0.186968
32347.000000,-1.009178,0.160135
32348.000000,-0.985199,0.116450
32349.000000,-0.928216,0.114040
32350.000000,-0.864854,-0.000531
32351.000000,-1.012792,-0.068326
32352.000000,-0.968942,-0.022426
32353.000000,-0.971101,-0.056965
32354.000000,-0.947164,-0.066933
32355.000000,-0.963662,-0.139496
32356.000000,-1.002759,-0.153252
32357.000000,-0.856857,-0.157662
32358.000000,-0.965718,-0.205973
32359.000000,-0.873528,-0.215963
32360.000000,-1.024888,-0.349883
32361.000000,-1.007026,-0.341376
32362.000000,-1.083520,-0.345562
32363.000000,-1.065707,-0.422723
32364.000000,-0.992132,-0.456494
32365.000000,-0.983308,-0.471883
32366.000000,-1.007395,-0.505849
32367.000000,-0.952439,-0.584075
32368.000000,-1.004079,-0.663004
32369.000000,-1.006206,-0.647212
